row,flirtation,identity_attack,insult,severe_toxicity,sexually_explicit,threat,label
323,0.1546932,0.60421413,0.9535211,0.8691334,0.30698627,0.20806952,Very offensive
324,0.22380742,0.40348437,0.9811452,0.9450092,0.5464868,0.20829272,Very offensive
325,0.43576905,0.43091178,0.9522065,0.91536796,0.93875545,0.24705644,Offensive
326,0.2892069,0.91408753,0.9038064,0.73871285,0.4726621,0.18563384,Neutral
327,0.15304416,0.32384795,0.9658004,0.8546382,0.2661522,0.21582985,Offensive
328,0.29365534,0.90638536,0.9535211,0.7473183,0.31211776,0.2606367,Profanity
329,0.22542669,0.2714803,0.58283234,0.80961424,0.1374282,0.97864926,Neutral
330,0.27698487,0.13441908,0.66420645,0.76446015,0.39986202,0.29612184,Neutral
331,0.71889496,0.2772261,0.7874645,0.8214078,0.8688342,0.3757174,Offensive
332,0.057420414,0.2237141,0.64370894,0.7355519,0.033577647,0.9568629,Neutral
333,0.3694056,0.1508093,0.7675796,0.7473183,0.44184843,0.2027251,Profanity
334,0.19806981,0.12320137,0.6897973,0.71582377,0.14520586,0.2209299,Profanity
335,0.19338457,0.5683219,0.9605577,0.89078444,0.40448576,0.29481038,Offensive
336,0.77671677,0.2590637,0.6376476,0.89682657,0.9468998,0.9083624,Profanity
337,0.42433316,0.59703135,0.8727838,0.8214078,0.39082137,0.7098965,Profanity
338,0.15878314,0.15423721,0.91470206,0.86612374,0.6522458,0.14012593,Offensive
339,0.19408277,0.2852837,0.8532361,0.73065114,0.09980416,0.17262393,Profanity
340,0.73794067,0.33327466,0.64476687,0.7473183,0.9602885,0.2587324,Offensive
341,0.4268863,0.31197736,0.8220949,0.8214078,0.7619059,0.23996474,Offensive
342,0.5843437,0.5617977,0.90767586,0.8287165,0.7619059,0.20740733,Profanity
343,0.35969996,0.8031178,0.83811486,0.79424876,0.2682601,0.3727729,Profanity
344,0.4543409,0.16653675,0.67213106,0.8214078,0.7619059,0.18339477,Profanity
345,0.2223859,0.23832223,0.9340075,0.8546382,0.5607794,0.20646669,Offensive
346,0.34352654,0.59818417,0.93682694,0.8214078,0.51694775,0.3314021,Profanity
347,0.49343124,0.4547387,0.933566,0.74567056,0.37408856,0.2759579,Profanity
348,0.3607346,0.32819983,0.975695,0.8776312,0.31793717,0.23066315,Offensive
349,0.14163801,0.9149589,0.9464016,0.8141758,0.15941718,0.21493705,Offensive
350,0.67059624,0.46603674,0.8644148,0.89308655,0.9639671,0.5275137,Profanity
351,0.39090618,0.42271653,0.45269802,0.46576288,0.3391589,0.23999627,Unknown
352,0.19663279,0.58983976,0.9811452,0.9153565,0.38185665,0.2920479,Offensive
353,0.19193202,0.27514234,0.97533107,0.7473183,0.14191483,0.25195768,Neutral
354,0.3967336,0.15688685,0.6329891,0.77044326,0.40300968,0.7746871,Neutral
355,0.4404633,0.91082966,0.9098734,0.88678163,0.6522458,0.2816834,Offensive
356,0.7931749,0.3922852,0.8249717,0.9151041,0.90230405,0.9262451,Profanity
357,0.28296658,0.5227219,0.9300023,0.89414346,0.2435335,0.25309405,Profanity
358,0.14654118,0.2947704,0.8634935,0.8458971,0.4834092,0.16907254,Profanity
359,0.63405395,0.3232555,0.6253754,0.7786655,0.8688342,0.33643848,Profanity
360,0.18694615,0.16495547,0.7965275,0.7337705,0.1698134,0.26596805,Offensive
361,0.90289146,0.21398254,0.5469633,0.7354943,0.9770172,0.2808006,Offensive
362,0.34895268,0.44043255,0.82485914,0.78682464,0.38780218,0.16174217,Offensive
363,0.44427004,0.42988527,0.82485914,0.7473183,0.2454884,0.19749334,Profanity
364,0.30072433,0.50922954,0.9098734,0.86612374,0.7991993,0.14965993,Offensive
365,0.68084925,0.20831469,0.8250367,0.8870173,0.9525393,0.15931736,Offensive
366,0.7299595,0.19809592,0.72723687,0.72304106,0.95597285,0.18285063,Offensive
367,0.39698675,0.5918933,0.9381046,0.8869867,0.4333402,0.9456398,Offensive
368,0.6100131,0.2693348,0.8249996,0.87518597,0.65265006,0.3680421,Neutral
369,0.45124888,0.1501729,0.64873433,0.838609,0.5612972,0.32233578,Profanity
370,0.34748903,0.19848864,0.23090592,0.2511563,0.24583273,0.16521156,Unknown
371,0.23096152,0.14686583,0.6443167,0.7025306,0.28892273,0.11514403,Profanity
372,0.26827258,0.15866435,0.56400275,0.73147225,0.36151883,0.23398168,Profanity
373,0.37741646,0.18325453,0.55802864,0.8349873,0.63067424,0.7658759,Profanity
374,0.58357555,0.5209904,0.9427594,0.86612374,0.69036824,0.80709213,Offensive
375,0.34214377,0.9309879,0.86832386,0.7473183,0.14703193,0.2713236,Extremely offensive
376,0.13125883,0.59510297,0.98289835,0.7473183,0.13344997,0.17381887,Offensive
377,0.8437023,0.2586612,0.59276253,0.7183825,0.9575752,0.368719,Profanity
378,0.32400975,0.15900844,0.7024426,0.7798056,0.46067563,0.19955124,Profanity
379,0.47642985,0.23201917,0.7309177,0.8068308,0.78534037,0.30080783,Profanity
380,0.19229965,0.16966832,0.82485914,0.7473183,0.38227883,0.12647353,Profanity
381,0.878314,0.2853037,0.6148236,0.782283,0.9249143,0.45769936,Profanity
382,0.10304729,0.24503042,0.9436806,0.7473183,0.09069689,0.2062743,Offensive
383,0.8437023,0.13689461,0.5157868,0.72601384,0.95597285,0.29679146,Profanity
384,0.11007129,0.23575948,0.9348827,0.86612374,0.18579349,0.26840112,Profanity
385,0.24851671,0.47350916,0.8185036,0.887614,0.25258914,0.9811913,Offensive
386,0.553914,0.11848394,0.48432556,0.7599744,0.7722222,0.68419725,Profanity
387,0.13115239,0.9708264,0.96491915,0.91536796,0.31489205,0.18397287,Offensive
388,0.34239757,0.22205874,0.9557415,0.7818977,0.7722222,0.18122442,Offensive
389,0.2001754,0.3298464,0.9605577,0.7007927,0.16266562,0.23003232,Offensive
390,0.54179376,0.3791908,0.72789615,0.8546382,0.90230405,0.23211609,Offensive
391,0.47599325,0.48691937,0.81441206,0.86612374,0.7991993,0.4102352,Profanity
392,0.86716616,0.26869795,0.656422,0.8546382,0.963997,0.31734577,Very offensive
393,0.8500229,0.19542088,0.63877267,0.89383227,0.986247,0.22171177,Offensive
394,0.34690595,0.315873,0.9605577,0.89685225,0.3164902,0.9083624,Offensive
395,0.7261762,0.41693994,0.82485914,0.81327915,0.9868607,0.24321932,Offensive
396,0.10311795,0.4361053,0.9807027,0.88720846,0.20678383,0.4356606,Offensive
397,0.20024098,0.26072776,0.96315104,0.79776883,0.14334315,0.9083624,Offensive
398,0.5574606,0.295555,0.79759115,0.7238919,0.96396166,0.22262764,Profanity
399,0.22500071,0.41983384,0.8249283,0.7430262,0.38231328,0.20955206,Offensive
400,0.42719486,0.71931076,0.8336043,0.7381616,0.22598225,0.49778467,Offensive
401,0.20855686,0.29820687,0.93954945,0.8875897,0.42059073,0.15917492,Offensive
402,0.42284247,0.25582847,0.7280272,0.7446456,0.23453929,0.4073487,Profanity
403,0.44411305,0.22330734,0.7044745,0.89084524,0.53403556,0.26438648,Offensive
404,0.8099112,0.14917663,0.5574354,0.7297619,0.9758721,0.25866008,Offensive
405,0.16414165,0.97066414,0.9854358,0.9456558,0.41707873,0.36562338,Offensive
406,0.34631807,0.25946888,0.6124363,0.7473183,0.15740433,0.9830792,Offensive
407,0.3693854,0.24785423,0.8338381,0.78251237,0.6862286,0.23577477,Profanity
408,0.1537007,0.71995366,0.7988773,0.7197326,0.13892643,0.32069704,Profanity
409,0.30265546,0.8772666,0.89165133,0.7473183,0.51694775,0.15365554,Offensive
410,0.40420178,0.59026754,0.9657743,0.8214078,0.38474938,0.25426692,Offensive
411,0.19675623,0.15286815,0.656422,0.77906585,0.2593435,0.19732243,Profanity
412,0.37752062,0.41410145,0.9076751,0.86116076,0.38750947,0.21116303,Profanity
413,0.41471207,0.30102074,0.72723687,0.70912474,0.40070602,0.17803828,Offensive
414,0.793659,0.17409886,0.72739345,0.8546382,0.9889302,0.21519575,Offensive
415,0.46825412,0.07796638,0.45269802,0.72069645,0.7991993,0.20146337,Profanity
416,0.6289806,0.40116557,0.7675796,0.8546382,0.9249143,0.20868523,Very offensive
417,0.45075634,0.070925415,0.36414918,0.70277506,0.74612355,0.18192942,Profanity
418,0.34809634,0.12109651,0.6513071,0.7473183,0.7935183,0.11611894,Profanity
419,0.8437023,0.54882,0.79983675,0.86612374,0.93866616,0.4028439,Profanity
420,0.2966767,0.90638536,0.86304426,0.724758,0.43548357,0.20268117,Profanity
421,0.7211909,0.87827224,0.9512549,0.91536796,0.985492,0.5518694,Very offensive
422,0.8330175,0.42466387,0.7566955,0.8785001,0.97542673,0.6821638,Offensive
423,0.30126932,0.23260918,0.8220637,0.81210464,0.7722222,0.11312919,Offensive
424,0.90289146,0.10366059,0.44067803,0.7473183,0.95597285,0.2301161,Profanity
425,0.44665402,0.2831757,0.85590965,0.8869633,0.6522458,0.8645195,Profanity
426,0.6173377,0.28007898,0.79879093,0.8650841,0.69036824,0.3623467,Profanity
427,0.38110524,0.30406016,0.7024426,0.76137936,0.38044107,0.16834372,Profanity
428,0.57076824,0.5288502,0.90946376,0.8887017,0.83836895,0.31983945,Offensive
429,0.7869619,0.21338972,0.656422,0.7473183,0.8813385,0.296765,Offensive
430,0.40815872,0.739303,0.9453699,0.88678163,0.5334232,0.4643061,Offensive
431,0.5553176,0.25508386,0.72267365,0.72472256,0.9770172,0.25798,Neutral
432,0.49972683,0.22681256,0.71247476,0.71502805,0.35871336,0.3606628,Neutral
433,0.6201182,0.26042092,0.75142974,0.86612374,0.76678634,0.31735238,Profanity
434,0.8156659,0.209352,0.67213106,0.9024311,0.9770172,0.64383537,Very offensive
435,0.62931025,0.20833983,0.82485914,0.72134995,0.7991993,0.23806418,Neutral
436,0.42007327,0.2764352,0.8772522,0.78398114,0.36653802,0.31689498,Profanity
437,0.48114026,0.7577024,0.6784683,0.7487347,0.42230755,0.7658759,Offensive
438,0.22994553,0.3119656,0.9330995,0.89538777,0.4118253,0.259723,Offensive
439,0.13731354,0.8772666,0.8532361,0.8546382,0.10953176,0.9800452,Offensive
440,0.253625,0.23433878,0.9605577,0.817859,0.1504852,0.23166183,Offensive
441,0.39927742,0.27185276,0.96108323,0.77297944,0.33364657,0.23023811,Offensive
442,0.43900284,0.12230734,0.6298969,0.7240103,0.22845218,0.1087511,Offensive
443,0.4868051,0.11647177,0.4327147,0.71086645,0.5159004,0.25021413,Profanity
444,0.7272971,0.17817444,0.55344725,0.77803457,0.967408,0.38703206,Offensive
445,0.066263825,0.2515808,0.7675796,0.78278613,0.15467946,0.12728365,Profanity
446,0.1829749,0.9587164,0.9535211,0.84944975,0.3862449,0.19416459,Offensive
447,0.52072185,0.44163987,0.7324289,0.8078569,0.7804645,0.3781077,Profanity
448,0.2911336,0.27654484,0.9605577,0.791093,0.38835394,0.3061214,Offensive
449,0.49005795,0.9309879,0.8760954,0.8104213,0.8820585,0.37350646,Very offensive
450,0.4918024,0.41628456,0.86321574,0.80998886,0.9249143,0.34580842,Profanity
451,0.20267485,0.2749325,0.8249314,0.78442216,0.17097072,0.20402569,Profanity
452,0.3217821,0.24954516,0.82485914,0.8964862,0.33820966,0.9456398,Very offensive
453,0.3525,0.3076568,0.86776793,0.80840343,0.38710317,0.34839675,Neutral
454,0.4686706,0.9149589,0.88318676,0.7974291,0.5302158,0.3935371,Offensive
455,0.4755509,0.15354434,0.6552119,0.70579624,0.90230405,0.24522988,Profanity
456,0.69995874,0.14650086,0.67213106,0.78184754,0.8688342,0.2499857,Profanity
457,0.49710637,0.2626789,0.70413923,0.8546382,0.90230405,0.09875647,Offensive
458,0.3639744,0.26811135,0.7674412,0.8546382,0.5157687,0.19173759,Profanity
459,0.5768173,0.40229446,0.9076751,0.8870375,0.93700534,0.33990324,Offensive
460,0.38276178,0.34627753,0.91663295,0.9027988,0.6522458,0.4077152,Profanity
461,0.24623913,0.55984265,0.9076751,0.7473183,0.29719275,0.5105331,Offensive
462,0.23405457,0.30086493,0.9535211,0.7407645,0.13918227,0.22029677,Profanity
463,0.48009893,0.12207279,0.49655426,0.7342872,0.5569834,0.15870099,Profanity
464,0.47734943,0.21732357,0.69096595,0.8832011,0.7573314,0.45442167,Offensive
465,0.46527246,0.86371624,0.81482124,0.84616643,0.44833845,0.4922756,Unknown
466,0.31772915,0.09369423,0.48013985,0.74735165,0.3804071,0.24353394,Profanity
467,0.5380479,0.13887307,0.6543689,0.81584924,0.9249143,0.1797794,Very offensive
468,0.72339153,0.17622162,0.72723687,0.8262506,0.90230405,0.34972045,Profanity
469,0.7234803,0.41393876,0.82485914,0.91530764,0.9393464,0.9262451,Offensive
470,0.17418589,0.42029777,0.92501026,0.76736486,0.12795953,0.20260762,Offensive
471,0.3827037,0.14116901,0.52983457,0.7473183,0.22222872,0.8997509,Neutral
472,0.28576225,0.2879989,0.9658004,0.9128134,0.39233857,0.34067857,Offensive
473,0.41494206,0.17897403,0.29089606,0.7119641,0.19204347,0.9456398,Neutral
474,0.8157076,0.45888942,0.8250309,0.89895445,0.9834298,0.2836864,Offensive
475,0.49027476,0.2810566,0.8791626,0.8546382,0.65289557,0.25419894,Profanity
476,0.8967084,0.14462112,0.50647455,0.8079908,0.94647306,0.35622618,Profanity
477,0.11799677,0.19630316,0.7901999,0.7019854,0.13582584,0.21013422,Profanity
478,0.4155403,0.82567585,0.97833085,0.91536796,0.4292273,0.3463934,Offensive
479,0.6234601,0.54372674,0.89462525,0.8546382,0.87872106,0.39102527,Offensive
480,0.15584749,0.30063686,0.9535211,0.77892876,0.13869156,0.22884713,Offensive
481,0.4541995,0.41823453,0.5535181,0.7473183,0.29722503,0.9621058,Neutral
482,0.4314826,0.46438912,0.93682694,0.7473183,0.29995435,0.45680532,Profanity
483,0.18645583,0.27561715,0.3322096,0.7209937,0.042108707,0.97824305,Neutral
484,0.3279252,0.44364455,0.9662549,0.88709855,0.20900439,0.42396224,Offensive
485,0.4143504,0.4928134,0.83188313,0.82212836,0.7885615,0.19999827,Profanity
486,0.46980098,0.13038327,0.78023154,0.83871424,0.7991993,0.18180972,Profanity
487,0.17352657,0.32868192,0.9605577,0.731146,0.071422346,0.9083624,Neutral
488,0.8437023,0.2579778,0.6403417,0.8221706,0.9642309,0.34272635,Offensive
489,0.32378978,0.20891197,0.82485914,0.8625991,0.43552223,0.24881445,Profanity
490,0.3271042,0.9149589,0.9632129,0.82964176,0.38230857,0.21478833,Offensive
491,0.4100069,0.51664025,0.79636157,0.7473183,0.31097758,0.20454186,Offensive
492,0.7275027,0.33367357,0.72792566,0.70086104,0.9533413,0.21460898,Offensive
493,0.35664174,0.14386104,0.6530755,0.7239279,0.6802118,0.14233464,Profanity
494,0.4962844,0.25818428,0.77445334,0.8140504,0.6533045,0.23867407,Profanity
495,0.49114263,0.26563025,0.8772522,0.87736195,0.87872106,0.23667748,Profanity
496,0.14933021,0.43625632,0.91947806,0.7897024,0.18063812,0.2179932,Profanity
497,0.48154745,0.6891835,0.79659224,0.8214078,0.6522458,0.6080295,Offensive
498,0.43888757,0.28960076,0.8521632,0.9011931,0.31368098,0.3755849,Offensive
499,0.23777638,0.28550875,0.9076751,0.7040301,0.6064743,0.16836417,Offensive
500,0.4916935,0.16891399,0.82485914,0.80013996,0.7722222,0.23205997,Unknown
501,0.2629599,0.5243575,0.9416241,0.91536796,0.41703233,0.30221665,Offensive
502,0.50657856,0.43746495,0.93682694,0.88875645,0.986948,0.11632841,Offensive
503,0.4248862,0.28962693,0.8394148,0.81202286,0.30142182,0.3761075,Profanity
504,0.39146242,0.7207454,0.86608166,0.9149203,0.5016882,0.6795719,Offensive
505,0.35925844,0.08863129,0.55723584,0.72982424,0.3631385,0.14514479,Profanity
506,0.5885184,0.32391745,0.93682694,0.9453155,0.7619059,0.58270323,Very offensive
507,0.6989009,0.5526105,0.72750884,0.7204153,0.7575592,0.30919126,Neutral
508,0.90289146,0.5221673,0.92501026,0.86265296,0.88874525,0.50590765,Offensive
509,0.110267654,0.34845996,0.90844774,0.74356973,0.15125531,0.20316766,Profanity
510,0.4172995,0.307569,0.90769494,0.91536796,0.75656354,0.35966924,Profanity
511,0.6538416,0.15612997,0.687234,0.88678163,0.6522458,0.49434105,Offensive
512,0.62088645,0.13456348,0.5157868,0.7258946,0.91655165,0.6794658,Profanity
513,0.26638162,0.49882078,0.43984142,0.747253,0.15543823,0.98067445,Neutral
514,0.17069279,0.53529817,0.824762,0.7537552,0.25967136,0.17585178,Profanity
515,0.42271358,0.11003226,0.53380156,0.7477635,0.4199087,0.6615615,Profanity
516,0.7512882,0.3127587,0.82485914,0.7925206,0.95699465,0.2761264,Offensive
517,0.22986199,0.8969937,0.93682694,0.8546382,0.1751652,0.33347416,Very offensive
518,0.60961396,0.14222383,0.56043595,0.76057935,0.9664372,0.17089687,Profanity
519,0.27626792,0.21511334,0.21773072,0.24261716,0.18613665,0.19427224,Unknown
520,0.33721742,0.39892024,0.8532361,0.72508454,0.16187781,0.39951116,Profanity
521,0.8390662,0.08216532,0.38531134,0.71724546,0.9889302,0.1049077,Offensive
522,0.4389892,0.14338008,0.7675796,0.80561036,0.653381,0.24676181,Very offensive
523,0.47278655,0.5225846,0.95474416,0.91536796,0.87872106,0.24831761,Offensive
524,0.1350258,0.16089296,0.72723687,0.7174569,0.14627977,0.28437427,Profanity
525,0.34554297,0.19936585,0.9076751,0.749917,0.20919256,0.27831754,Profanity
526,0.17230639,0.18271479,0.3984007,0.71046877,0.08308531,0.98571956,Neutral
527,0.32459942,0.81136084,0.9076751,0.7234986,0.34200206,0.1439486,Offensive
528,0.13788885,0.27367398,0.95870215,0.8517381,0.12503329,0.23726892,Offensive
529,0.11738327,0.4777931,0.8108094,0.7736017,0.22882725,0.07569414,Offensive
530,0.17463051,0.84302884,0.7276145,0.8571936,0.37133437,0.18100324,Very offensive
531,0.26548344,0.5894055,0.9076751,0.8258442,0.51694775,0.1459743,Profanity
532,0.43229094,0.11036717,0.7024426,0.76667804,0.65072465,0.26881573,Profanity
533,0.5374327,0.2945447,0.85591644,0.8638885,0.9002901,0.3167929,Profanity
534,0.7832789,0.32808724,0.6536698,0.8214078,0.98307866,0.17847274,Offensive
535,0.26221493,0.2621697,0.7276769,0.8163087,0.1927322,0.27151573,Profanity
536,0.33192697,0.40746897,0.7999684,0.8370994,0.490418,0.22852905,Profanity
537,0.1930473,0.11230581,0.51069516,0.7231533,0.22989716,0.11154552,Profanity
538,0.48176393,0.8606008,0.82499325,0.86612374,0.6529475,0.35642675,Offensive
539,0.85213953,0.28207374,0.656422,0.8351552,0.96396166,0.3446167,Offensive
540,0.17957248,0.109154716,0.4462127,0.70137113,0.2067038,0.20295879,Profanity
541,0.32261315,0.10883878,0.5988269,0.7473183,0.52525085,0.25918645,Profanity
542,0.34641135,0.10938211,0.4402754,0.7039062,0.27284473,0.19559678,Profanity
543,0.42587575,0.6342086,0.90193784,0.7393011,0.2537741,0.37052503,Offensive
544,0.4797477,0.4698282,0.5157868,0.7843165,0.29164243,0.9621058,Neutral
545,0.13087769,0.23416908,0.97533107,0.7500332,0.14886598,0.116693534,Neutral
546,0.6076355,0.19963129,0.8394148,0.88678163,0.83839333,0.3926697,Offensive
547,0.35074547,0.10999246,0.54808843,0.70122427,0.34971547,0.14671564,Profanity
548,0.18261737,0.68920046,0.79871327,0.8214078,0.37138242,0.21844333,Profanity
549,0.2937256,0.1663604,0.72723687,0.8760671,0.69688815,0.21559614,Profanity
550,0.26665777,0.21728863,0.9604207,0.7898947,0.38724375,0.23770203,Offensive
551,0.44628894,0.7665947,0.9605577,0.91529036,0.7619059,0.37670255,Offensive
552,0.28728116,0.6069273,0.8394148,0.729529,0.49595857,0.1386814,Offensive
553,0.24351273,0.66826344,0.9658004,0.91536796,0.29320204,0.9800452,Very offensive
554,0.33864206,0.28305697,0.56216276,0.7473183,0.3865361,0.09330894,Profanity
555,0.41810122,0.32333353,0.7562916,0.836964,0.51694775,0.26414692,Neutral
556,0.36605078,0.5929923,0.9535211,0.81917864,0.2449797,0.16195206,Offensive
557,0.47192404,0.60020065,0.8772522,0.8895937,0.75594383,0.6476661,Profanity
558,0.37787244,0.45245728,0.90727603,0.95164716,0.69036824,0.30002517,Profanity
559,0.18107098,0.44808793,0.9632066,0.89416486,0.6522458,0.15208809,Profanity
560,0.2841347,0.2798654,0.9070795,0.7473183,0.18943414,0.2237655,Offensive
561,0.1716093,0.13350113,0.6269279,0.715048,0.18206984,0.17414871,Neutral
562,0.22686137,0.41336173,0.9535211,0.8641685,0.38305894,0.27340108,Profanity
563,0.38053316,0.46557358,0.6534682,0.7805807,0.2921049,0.9241357,Neutral
564,0.5054122,0.47568154,0.796289,0.865511,0.76931405,0.3803188,Profanity
565,0.8437023,0.20445332,0.6338725,0.80864316,0.90230405,0.6603207,Offensive
566,0.465657,0.13983962,0.72723687,0.7473183,0.69036824,0.1923765,Profanity
567,0.51673996,0.48551065,0.8738432,0.88734883,0.74965996,0.63949746,Offensive
568,0.5150524,0.22772363,0.7599286,0.7473183,0.19718291,0.23658666,Profanity
569,0.44288722,0.12720178,0.6762283,0.7473183,0.29010275,0.30057532,Profanity
570,0.3310611,0.33255476,0.7667111,0.8330945,0.37587142,0.20503205,Profanity
571,0.61266255,0.40692753,0.9076751,0.8546382,0.9249143,0.2847777,Offensive
572,0.3523319,0.72613424,0.9098734,0.8556168,0.51694775,0.37364453,Offensive
573,0.3563322,0.26027393,0.9076751,0.88678163,0.30760548,0.37274548,Profanity
574,0.2981616,0.43556622,0.92501026,0.9450228,0.5051384,0.95248246,Very offensive
575,0.72219944,0.11965319,0.524667,0.72592884,0.8522807,0.28559998,Profanity
576,0.37048575,0.49646553,0.9535211,0.8214078,0.46222627,0.30444655,Neutral
577,0.32357162,0.14981356,0.63751453,0.71417266,0.43890044,0.1614148,Offensive
578,0.3680273,0.80619425,0.9473473,0.8106122,0.25761518,0.2695384,Offensive
579,0.12844662,0.2123344,0.902365,0.8075395,0.2956393,0.16574073,Profanity
580,0.18907262,0.32588845,0.9098734,0.86612374,0.48648897,0.2136766,Offensive
581,0.48465776,0.4157517,0.70767397,0.7117806,0.55122787,0.40242824,Neutral
